CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg
42785,2025-07-04,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,EL CLIENTE COMENTA QUE NO TIENE SERVICIO YA QUE HABIA UNAS PERSONAS TRABAJANDO Y LO CORTARON,JV OFFLINE REQ VISITA,2025-07-07,1500285,ACTIVO,VIRREY,OPTI3387CF55,AC,INT20,2023-12-05,OPTI3387CF55,577.0,3,42785,-27.749157072140083
45399,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,JE MANDO A CC,2025-07-05,1500047,CORTADO,MADERO,XPONDD5EB7A8,CO,INT30,2025-03-07,XPONDD5EB7A8,120.0,0,45399,-29.271187416107402
1241,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2025-07-07,1500039,ACTIVO,PERIODISMO,48575443B38C5B9A,AC,INT30,,48575443B38C5B9A,,2,1241,-26.417971810331277
334930,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,SIN SEÑAL EN NINGUN SERVICIO,JE FUERA DE LINEA REQUIERE VISITA,2025-07-07,1500039,ACTIVO,PEDREGAL,XPONDD43967B,AC,BASINT20,,XPONDD43967B,,2,334930,-23.374698291899385
333993,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,LOS ROJO,JV CONFIRMAR CON CC,2025-07-07,1500285,ACTIVO,VIRREY,XPONDD530224,AC,BASINT20,2016-11-02,XPONDD530224,3167.0,2,333993,-22.636047889204278
5827,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,nan,JE FUERA DE LINEA REQUIERE VISITA,2025-07-07,1500039,ACTIVO,PERIODISMO,XPONDD3C3958,AC,BASINT20,2014-10-04,XPONDD3C3958,3927.0,2,5827,-27.925153440878013
45044,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,JV OFFLINE REQ VISITA,2025-07-09,1500285,ACTIVO,VISTA BELLA,XPON1D431448,AC,INT30,,XPON1D431448,,4,45044,-26.962083101368542
344717,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,SIN SEÑAL AMBOS SERVICIOS,JE FUERA DE LINEA REQUIERE VISITA,2025-07-07,1500039,NO COBRABLE,PEDREGAL,nan,NC,BASINT30,,nan,,2,344717,-40.0
5747,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,LOS ROJO,JV OFFLINE REQ VISITA,2025-07-07,1500285,ACTIVO,BELO,BTPTDD1FFB6A,AC,BASINT30,,BTPTDD1FFB6A,,2,5747,-22.913709147665458
44510,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 50MB,SIN SEÑAL EN NINGUN SERVICIO,JV OFFLINE REQ VISITA,2025-07-08,1500285,ACTIVO,BELO,XPONDD314238,AC,BASINT50,2024-05-08,XPONDD314238,423.0,3,44510,-21.273248094697667
40596,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,PIDE VISITA POR FALLAS CONSTANTES,JV REQ VISITA,2025-07-09,1500285,ACTIVO,MIL CUMBRES,XPONDD2FB832,AC,BASINT20,,XPONDD2FB832,,4,40596,-40.0
43472,2025-07-05,EQUIPO DA?ADO,INTERNET FIBRA 50MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,nan,2025-07-05,1500047,BAJA,MADERO,nan,BA,INT50,2023-03-10,nan,848.0,0,nan,
38176,2025-07-05,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 30MB,ACEPTA COSTO Y PAGAR EN 2 PARTES PLAGA,EL NUEVO EQUIPO SERA XPONDD5EB358,2025-07-05,1500285,CORTADO,VISTA BELLA,XPONDD5EB358,CO,INT30,,XPONDD5EB358,,0,38176,-29.207412233611304
10524,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,JE MANDO A CC,2025-07-07,1500039,ACTIVO,PEDREGAL,XPONAF4131D1,AC,BASINTF250,2016-08-08,XPONAF4131D1,3253.0,2,10524,-19.445647118472078
43722,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,FUERA D LINEA,"ER, SE MANDA CONFIRMAR POR CC,CONFIRMA",2025-07-07,5555555,CORTADO,PRADOS VERDES,OPTI3387D285,CO,INT30,,OPTI3387D285,,2,43722,-30.50243258087551
38643,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,FUERA DE LINEA,"ER, REQUIERE VISITA",2025-07-07,1500047,ACTIVO,MADERO,485754430297E19A,AC,INT20,,485754430297E19A,,2,38643,-22.003817353472808
38380,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,FUERA DE LINEA,"ER, NIVEL BAJO MENOS 30.00",2025-07-09,1500285,ACTIVO,VISTA BELLA,48575443A79B0D9A,AC,INT30,,48575443A79B0D9A,,4,38380,-27.354163141912785
334333,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,AMBOS SERVICIOS,"ER, FUERA DE LINEA REQUIERE VISITA",2025-07-07,1500285,ACTIVO,VIRREY,XPONDD300E1E,AC,BASINT30,,XPONDD300E1E,,2,334333,-20.857056705044986
43572,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,"ER, NIVEL BAJO REQUIERE VISTA MENOS 28.24",2025-07-07,1500047,ACTIVO,MADERO,XPONDD45BE92,AC,INT20,,XPONDD45BE92,,2,43572,-28.485112550234412
45313,2025-07-05,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 20MB,SIN ACCESO,"ER, FUERA DE LINEA REQUIERE VISITA",2025-07-11,1500039,ACTIVO,PERIODISMO,XPONDD6EED33,AC,INT20,,XPONDD6EED33,,6,45313,-26.703766170525693
8646,2025-07-05,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET 50MB (DOBLE MEGAS),AMBOS SERVICIOS,"ER, SE MANDA CONFIRMAR POR CC",2025-07-07,1500047,BAJA,PRADOS VERDES,nan,BA,BASINT50DM,,nan,,2,nan,
42795,2025-07-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-07,1500285,ACTIVO,VIRREY,XPONDD3FCBE7,AC,INT20,,XPONDD3FCBE7,,1,42795,-27.95944208097014
11447,2025-07-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET NAVEGA (NO VIGENTE),LOS ROJO,SD SE MANDA CON CC.,2025-07-07,1500285,ACTIVO,VIRREY,HWTCAF3ADB6A,AC,BASIESE,,HWTCAF3ADB6A,,1,11447,-24.018625532982742
45210,2025-07-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET 50MB (DOBLE MEGAS),LOS ROJO,SD NIVEL MENOS 27.44 REQUIERE VISITA.,2025-07-07,1500285,NO COBRABLE,VIRREY,nan,NC,BASINT50DM,2025-11-04,nan,-121.0,1,45210,-37.36884888786975
45261,2025-07-06,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 20MB,SIN SEÑAL,SD SE MANDA CON CC.,2025-07-07,1500039,BAJA,PEDREGAL,nan,BA,INT20,2025-05-05,nan,62.0,1,nan,
3411,2025-07-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 10MB (NO VIGENTE),FOCO ROJO,nan,2025-07-07,1501451,ACTIVO,VIRREY,48575443D045685B,AC,INT10,,48575443D045685B,,1,3411,-22.024299285177026
45107,2025-07-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,FOCO ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-07,1500047,ACTIVO,MADERO,XPONDD5FE0E4,AC,INT20,2025-10-03,XPONDD5FE0E4,-89.0,1,45107,-28.749312128130178
44128,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,SD NIVEL MENOS 33.00 REQUIERE VISITA.,2025-07-07,1500047,BAJA,PRADOS VERDES,nan,BA,INT20,,nan,,0,44128,-35.55255382545183
28804,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-07,1500039,ACTIVO,PEDREGAL,XPONDD28C9B8,AC,BASINT20,,XPONDD28C9B8,,0,28804,-24.280138131526996
39398,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-07,1500047,ACTIVO,PRADOS VERDES,485754437B64BD6F,AC,INT20,,485754437B64BD6F,,0,39398,-26.493548336367926
38842,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-10,1500285,ACTIVO,BELO,485754431F7C6D8F,AC,INT20,,485754431F7C6D8F,,3,38842,-20.922897421281807
343696,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-07,1500047,ACTIVO,PRADOS VERDES,48575443973EC29A,AC,INT20,,48575443973EC29A,,0,343696,-25.333744729579898
9466,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,MODEM APAGADO,nan,2025-07-08,1500039,ACTIVO,PEDREGAL,XPONDD2904B0,AC,BASINT20,,XPONDD2904B0,,1,9466,-22.1077297945595
40218,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-07,1500047,ACTIVO,PRADOS VERDES,48575443654E718B,AC,INT30,2022-09-02,48575443654E718B,1039.0,0,40218,-24.71170762734487
32040,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 10MB (NO VIGENTE),nan,"SD NO LO DETECTA EL CMTS, REQUIERE VISITA",2025-07-08,1500047,ACTIVO,MADERO,XPONDD3D8959,AC,BASINT10,,XPONDD3D8959,,1,32040,-22.294918824001577
40915,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,JE MANDO A CC,2025-07-08,1500047,ACTIVO,PRADOS VERDES,48575443486CFCA9,AC,INT30,,48575443486CFCA9,,1,40915,-23.78989370860919
6839,2025-07-07,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 10MB (NO VIGENTE),SOLO PRENDE PWR,nan,2025-07-08,1500285,ACTIVO,VIRREY,XPONDD52D5BC,AC,BASINT10,,XPONDD52D5BC,,1,6839,-19.92659936592685
45020,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,CLIENTE COMENTA QUE TIENE MAS DE 15 DIAS SIN INTERNET,"SD CONSUMO ANORMAL, REQUIERE VISITA.",2025-07-08,1500047,ACTIVO,PUNHUATO,4857544392F4BBA9,AC,INT30,2025-12-02,4857544392F4BBA9,-148.0,1,45020,-23.267420966039502
42785,2025-07-07,CAMBIO DE ACOMETIDA,INTERNET FIBRA 20MB,SIN COSTO CLIENTE ENTERADO,nan,2025-07-07,1500285,ACTIVO,VIRREY,OPTI3387CF55,AC,INT20,2023-12-05,OPTI3387CF55,580.0,0,42785,-27.749157072140083
45107,2025-07-07,CAMBIO DE ACOMETIDA,INTERNET FIBRA 20MB,TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DANIEL G,nan,2025-07-07,1500047,ACTIVO,MADERO,XPONDD5FE0E4,AC,INT20,2025-10-03,XPONDD5FE0E4,-88.0,0,45107,-28.749312128130178
31190,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,EA NO SE DETECTA EL EQUIPO REQUIERE VISITA,2025-07-08,1500285,ACTIVO,VIRREY,XPONDD5EBDD0,AC,INT20,2017-11-05,XPONDD5EBDD0,2801.0,1,31190,-23.879198378041337
45177,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-09,1500039,ACTIVO,PEDREGAL,XPONDD45C09A,AC,INT30,2025-02-04,XPONDD45C09A,153.0,2,45177,-25.23978956039817
42795,2025-07-07,CAMBIO DE ACOMETIDA,INTERNET FIBRA 20MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,nan,2025-07-07,1500285,ACTIVO,VIRREY,XPONDD3FCBE7,AC,INT20,,XPONDD3FCBE7,,0,42795,-27.95944208097014
30261,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,SAE INF LAPSO,nan,2025-07-09,1500039,ACTIVO,PERIODISMO,OEMT3C1D28FC,AC,BASINT30,,OEMT3C1D28FC,,2,30261,-26.537936440678102
30262,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,AMBOS SERVICIOS,SD SE MANDA CON CC.,2025-07-09,1500039,ACTIVO,PERIODISMO,OEMT3C1D283C,AC,BASINT30,,OEMT3C1D283C,,2,30262,-26.663994704252946
344717,2025-07-07,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 30MB,TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DAVID E,nan,2025-07-07,1500039,NO COBRABLE,PEDREGAL,nan,NC,BASINT30,,nan,,0,344717,-40.0
13320,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,AMBOS SERVICIOS,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-08,1500039,ACTIVO,PEDREGAL,XPONDD4C8562,AC,BASINT30,2015-09-01,XPONDD4C8562,3597.0,1,13320,-22.35628827838857
34645,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,nan,nan,2025-07-08,1500047,ACTIVO,PRADOS VERDES,HWTC1DD87E30,AC,BASINT30,,HWTC1DD87E30,,1,34645,-30.1938424392937
334144,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,MODEM NO PRENDE,nan,2025-07-08,1500285,ACTIVO,VIRREY,XPONDD4C797A,AC,BASINT20,,XPONDD4C797A,,1,334144,-25.25855637702739
42244,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,nan,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-08,1500047,ACTIVO,PRADOS VERDES,BTPTDD2000CA,AC,INT30,,BTPTDD2000CA,,1,42244,-21.774965254889352
40190,2025-07-07,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 50MB,ACOMETIDA TROZADA,nan,2025-07-10,1500039,ACTIVO,PERIODISMO,XPONDD3306C6,AC,BASINT50,,XPONDD3306C6,,3,40190,-30.303069568997902
44855,2025-07-07,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 20MB,FUERA DE LINEA,nan,2025-07-08,1500047,NO COBRABLE,MADERO,nan,NC,INT20,2024-06-12,nan,390.0,1,44855,-32.57753816584375
44638,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,NO PRENDE MODEM,nan,2025-07-08,1500039,ACTIVO,PERIODISMO,XPONDD45B51A,AC,INT20,2024-06-09,XPONDD45B51A,393.0,1,nan,
343696,2025-07-07,CAMBIO DE ACOMETIDA,INTERNET FIBRA 20MB,TIT ENTERADO,nan,2025-07-07,1500047,ACTIVO,PRADOS VERDES,48575443973EC29A,AC,INT20,,48575443973EC29A,,0,343696,-25.333744729579898
31492,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET EXTREME (NO VIGENTE),FUERA DE LINEA,nan,2025-07-09,1500039,ACTIVO,PERIODISMO,204E7FA7E3E8,AC,IESEP,,204E7FA7E3E8,,2,nan,
37877,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,MODEM NO PRENDE,nan,2025-07-07,1500039,ACTIVO,PEDREGAL,48575443DBDE877C,AC,INT30,,48575443DBDE877C,,0,37877,-17.532385474860497
37877,2025-07-07,EQUIPO DA?ADO,INTERNET FIBRA 30MB,CAMBIO DE MODEM SIN COSTO CLIENTE ENTERADO TEC DAVID   SOLICITA,nan,2025-07-07,1500047,ACTIVO,PEDREGAL,48575443DBDE877C,AC,INT30,,48575443DBDE877C,,0,37877,-17.532385474860497
43859,2025-07-07,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 30MB,TIT ACEPTA CAMBIO DE MODEM SIN COSTO TEC JORGE,nan,2025-07-07,1500046,ACTIVO,PERIODISMO,XPONDD3FB59F,AC,BASINT30,2024-10-01,XPONDD3FB59F,279.0,0,43859,-27.018009235185446
43859,2025-07-07,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 30MB,TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC JORGE,nan,2025-07-07,1500046,ACTIVO,PERIODISMO,XPONDD3FB59F,AC,BASINT30,2024-10-01,XPONDD3FB59F,279.0,0,43859,-27.018009235185446
45362,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,nan,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-08,1500039,ACTIVO,PEDREGAL,XPONDD5FE03C,AC,INT20,2025-09-06,XPONDD5FE03C,-61.0,1,45362,-19.42129277762192
26601,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,nan,SD SE MANDA CON CC.,2025-07-08,1500047,ACTIVO,MADERO,HWTC1DD89990,AC,BASINT30,2016-01-07,HWTC1DD89990,3469.0,1,26601,-22.263549829185127
39435,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET 50MB (DOBLE MEGAS),CLIENTE COMENTA QUE NO TIENE SERVICIO TAMPOCO EN TV,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-08,1500039,ACTIVO,PEDREGAL,HWTC1DD89CF0,AC,BASINT50DM,2025-07-06,HWTC1DD89CF0,1.0,1,39435,-17.212740398955987
334333,2025-07-07,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 30MB,CAMBIO DE COMETIDA A SIN COSTOS TIT ENTERADO ,nan,2025-07-07,1500285,ACTIVO,VIRREY,XPONDD300E1E,AC,BASINT30,,XPONDD300E1E,,0,334333,-20.857056705044986
44386,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-08,1500047,CORTADO,MADERO,OPTI41FCB65D,CO,INT20,2024-02-07,OPTI41FCB65D,516.0,1,44386,-23.21826779605787
45210,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET 50MB (DOBLE MEGAS),LOS ROJO AMBOS SERVICIOS,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-08,1500285,NO COBRABLE,VIRREY,nan,NC,BASINT50DM,2025-11-04,nan,-120.0,1,45210,-37.36884888786975
34599,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,FUERA DE LINEA ,nan,2025-07-10,1500285,BAJA,BELO,nan,BA,INT20,,nan,,3,34599,-23.79811357646205
41940,2025-07-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-09,1500039,ACTIVO,PEDREGAL,48575443D02CAE5B,AC,INT30,,48575443D02CAE5B,,2,41940,-22.701416694887307
32895,2025-07-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,MODEM NO PRENDE ,nan,2025-07-08,1500047,ACTIVO,MADERO,485754432DEAEA8B,AC,INT20,2022-09-02,485754432DEAEA8B,1040.0,0,32895,-28.328132640820026
40915,2025-07-08,CAMBIO DE ACOMETIDA,INTERNET FIBRA 30MB,TEC SOLCIITA OS TIT ENTERADO QUE NO TIENE COSTO,nan,2025-07-08,1500047,ACTIVO,PRADOS VERDES,48575443486CFCA9,AC,INT30,,48575443486CFCA9,,0,40915,-23.78989370860919
8231,2025-07-08,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 20MB,NO TIENE SEÑAL DE TV TAMPOCO,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-09,1500039,ACTIVO,PERIODISMO,XPON1DA91348,AC,BASINT20,,XPON1DA91348,,1,8231,-27.370163579310553
34645,2025-07-08,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 30MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,nan,2025-07-09,1500047,ACTIVO,PRADOS VERDES,HWTC1DD87E30,AC,BASINT30,,HWTC1DD87E30,,1,34645,-30.1938424392937
44510,2025-07-08,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 50MB,SIN COSTO CLIENTE ENTERADO,nan,2025-07-08,1500285,ACTIVO,BELO,XPONDD314238,AC,BASINT50,2024-05-08,XPONDD314238,426.0,0,44510,-21.273248094697667
334162,2025-07-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,LOS ROJO,nan,2025-07-09,1500285,ACTIVO,VIRREY,XPONDD3028C6,AC,BASINT20,2013-06-12,XPONDD3028C6,4409.0,1,334162,-21.71629136770697
42244,2025-07-08,EQUIPO DA?ADO,INTERNET FIBRA 30MB,TEC SOLICITA OS TIT ENTERADO Q NO TIENE COSTO ,nan,2025-07-09,1500242,ACTIVO,PRADOS VERDES,BTPTDD2000CA,AC,INT30,,BTPTDD2000CA,,1,42244,-21.774965254889352
40703,2025-07-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,SD NIVEL MENOS 32.21 REQUIERE VISITA.,2025-07-08,1500047,ACTIVO,MIL CUMBRES,48575443A1C697A9,AC,INT20,,48575443A1C697A9,,0,40703,-40.0
44405,2025-07-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,SD SE MANDA CON CC.,2025-07-10,1500039,BAJA,PERIODISMO,nan,BA,INT30,2024-01-07,nan,548.0,2,44405,-28.458047677062954
42236,2025-07-08,CAMBIO DE ACOMETIDA,BASICO TELECABLE (NO VIGENTE),TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC ULISES,nan,2025-07-08,1500285,ACTIVO,VIRREY,nan,nan,nan,,nan,,0,nan,
44386,2025-07-08,CAMBIO DE ACOMETIDA,INTERNET FIBRA 20MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,nan,2025-07-08,1500047,CORTADO,MADERO,OPTI41FCB65D,CO,INT20,2024-02-07,OPTI41FCB65D,517.0,0,44386,-23.21826779605787
33346,2025-07-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,SOLO PRENDE PWR,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-10,1500285,CORTADO,VIRREY,485754432CB46BCS,CO,INT30,2018-12-02,485754432CB46BCS,2410.0,2,33346,-22.122576060960366
24968,2025-07-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),SOLO PWR ENCENDIDO,"SD RUIDO DEL UPSTREAM MUY BAJO, RUIERE VISITA",2025-07-09,1500039,ACTIVO,PERIODISMO,6CB0CECA57F8,AC,IESE,,6CB0CECA57F8,,1,nan,
7020,2025-07-08,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 30MB,TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DAVID E,nan,2025-07-09,5555555,ACTIVO,PERIODISMO,XPONDD355262,AC,BASINT30,2022-05-10,XPONDD355262,1155.0,1,7020,-21.38228862451113
41038,2025-07-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,nan,SD SE MANDA CON CC.,2025-07-10,1500047,ACTIVO,PRADOS VERDES,nan,AC,INT20,,nan,,2,41038,-24.05855024834428
277,2025-07-08,CAMBIO DE ACOMETIDA,BASICO TELECABLE FIBRA,TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC CARLOS,nan,2025-07-08,1500036,ACTIVO,MADERO,XPONDD3C4806,AC,BASF,2013-08-11,XPONDD3C4806,4349.0,0,277,-23.20911418301713
39772,2025-07-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 50MB,LOS ROJO,SD SE MANDA CON CC.,2025-07-09,1500039,CORTADO,PEDREGAL,XPONDD2C03C6,CO,BASINT50,,XPONDD2C03C6,,1,39772,-24.38148200180526
5304,2025-07-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,AMBOS SERVICIOS,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-10,1500285,ACTIVO,BELO,OPTI38BFC6DD,AC,BASINT20,2014-02-04,OPTI38BFC6DD,4172.0,2,5304,-24.900477541754192
44709,2025-07-08,CAMBIO DE ACOMETIDA,INTERNET FIBRA 20MB,CAMBIO DE COMETIDA SIN COSTO TIT ENTERADA ,nan,2025-07-09,1500039,ACTIVO,PEDREGAL,XPONDD45BB12,AC,INT20,2024-08-10,XPONDD45BB12,332.0,1,44709,-26.352997573911082
1241,2025-07-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO||CONFIRMADA CON CC,SD FUERA DE LINEA REQUIERE VISITA.,2025-07-09,1500039,ACTIVO,PERIODISMO,48575443B38C5B9A,AC,INT30,,48575443B38C5B9A,,1,1241,-26.417971810331277
