CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg
46156,2026-01-13,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE ENTERADO CAMBIO DE ACOMETIDA DAVID E,,2026-01-13,1500039,ACTIVO,PEDREGAL,HWTCAFAB35CB,AC,BASINTF250,2025-12-15,HWTCAFAB35CB,29.0,0,46156,-28.338929548563602
45318,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,,JE MANDO A CC,2026-01-14,1500039,ACTIVO,PERIODISMO,XPONDD919FFE,AC,BASINT30,2025-06-06,XPONDD919FFE,221.0,1,45318,-25.577352573713295
3783,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),,JE MANDO A CC,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD2909D0,AC,BASINT10,2014-03-17,XPONDD2909D0,4320.0,3,3783,-21.437390560875507
44950,2026-01-13,MODEM DAÑADO/PERDIDO (COBRO),BASICO TELECABLE FIBRA,"ES EQUIPO DE TV, TEC SOLICITA",HWTC1DD892E8 EQUPO QUE SE QUEDA EN EL DOMICILIO,2026-01-13,1501465,ACTIVO,PERIODISMO,HWTC1DD892E8,,,,,,0,44950,-35.084319457436905
36950,2026-01-13,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,PIDE VISITA POR FALLAS CONSTANTES,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD91A546,AC,INT30,2020-09-24,XPONDD91A546,1937.0,3,36950,-21.415308937528405
46075,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-14,1500374,ACTIVO,VIRREY,XPONDD7EA736,AC,BASINTF250,2025-11-26,XPONDD7EA736,48.0,1,46075,-28.029022435897318
44254,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-16,1500039,ACTIVO,PERIODISMO,XPONDD4CE28A,AC,INT20,2024-04-30,XPONDD4CE28A,623.0,3,44254,-33.043455772114115
39894,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-14,1500039,ACTIVO,PEDREGAL,HWTCAFAA1CFD,AC,INT30,2025-12-22,HWTCAFAA1CFD,22.0,1,39894,-22.10817715458269
41636,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,COMFIRMA SEÑAL CON CC,2026-01-14,1500039,ACTIVO,PEDREGAL,XPONDD353BEA,AC,BASINT30,2022-10-05,XPONDD353BEA,1196.0,1,41636,-17.039969220246217
334407,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,,2026-01-20,1500374,ACTIVO,VIRREY,XPON1D4323A8,AC,BASINT10,2013-12-21,XPON1D4323A8,4406.0,7,334407,-22.01137697238651
44026,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-16,1500039,ACTIVO,PERIODISMO,XPONAF19C748,AC,BASINTF250,2024-02-27,XPONAF19C748,686.0,3,44026,-26.236887806096927
33951,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,,,2026-01-14,1500039,ACTIVO,PEDREGAL,OPTI37B0973D,AC,INT20,2024-01-08,OPTI37B0973D,736.0,1,33951,-21.170600775193776
46334,2026-01-13,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,LEDS VERDES INTERMITENTES,,2026-01-14,1501398,ACTIVO,MADERO,XPONDD41EE13,AC,INT50,2026-01-08,XPONDD41EE13,5.0,1,46334,-25.42924408014572
38462,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-14,1500374,ACTIVO,BELO,XPONDD43A11B,AC,INT30,2021-05-27,XPONDD43A11B,1692.0,1,38462,-23.56795234838119
1900,2026-01-14,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 75MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,,2026-01-15,1500374,ACTIVO,BELO,XPONDD52E36C,AC,BASINT30,2014-02-01,XPONDD52E36C,4365.0,1,1900,-21.983904468764255
46059,2026-01-14,EQUIPO DA?ADO,BASICO TELECABLE FIBRA,SIN COSTO EQUIPO DE TV CLIENTE ENTERADO PIDE CARLOS,,2026-01-14,1500036,ACTIVO,MADERO,XPONDD37C1FC,,,,,,0,46059,-26.28712785388131
43130,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,FUERA DE LINEA,,2026-01-16,1500374,ACTIVO,BELO,XPONDD41EC8B,AC,INT50,2023-07-18,XPONDD41EC8B,911.0,2,43130,-24.274705654354694
348495,2026-01-14,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,,,2026-01-15,1500047,ACTIVO,PRADOS VERDES,XPONDD3F5A47,AC,BASINT20,2023-09-13,XPONDD3F5A47,854.0,1,348495,-18.947003591954022
45601,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),,,2026-01-20,1500374,ACTIVO,VIRREY,XPONDD919A4E,AC,BASINTF250,2025-09-01,XPONDD919A4E,135.0,6,45601,-25.419609220907336
29246,2026-01-14,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,SEÑAL INTERMITENTE PIDE VISITA,,2026-01-15,1500374,ACTIVO,VIRREY,OPTI38C03F3D,AC,BASINT20,2020-10-13,OPTI38C03F3D,1919.0,1,29246,-21.646224112426136
36950,2026-01-14,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 75MB,EQUIPO CON PLAGA SE DEJARA UNO USADO PROVICIONAL CLIENTE ENTERADO PIDE DAVID,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD91A546,AC,INT30,2020-09-24,XPONDD91A546,1938.0,2,36950,-21.415308937528405
45331,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),MODEM APAGADO,,2026-01-16,1500039,ACTIVO,PERIODISMO,HWTCAFAB364F,AC,BASINTF250,2025-06-09,HWTCAFAB364F,219.0,2,45331,-24.337400049975066
45331,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),MODEM APAGADO,,2026-01-16,1500039,ACTIVO,PERIODISMO,HWTCAFAB364F,AC,BASINTF250,2025-06-09,HWTCAFAB364F,219.0,2,45331,-24.337400049975066
43585,2026-01-14,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,PASAR DESPUES DE LAS 4 PM TIENE EL NIVEL OPTICO MUY BAJO,JV OFFLINE REQ VISITA,2026-01-20,1500374,ACTIVO,VIRREY,OPTI37B0001D,AC,INT30,2023-11-01,OPTI37B0001D,805.0,6,43585,-37.908404832347124
45046,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,,,2026-01-15,1500374,ACTIVO,VIRREY,XPON1D42DA10,AC,BASINT20,2025-02-06,XPON1D42DA10,342.0,1,45046,-23.138337031558237
44207,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FALLA TV IMAGEN BORRROSA ALGUNOS CANALES,,2026-01-16,5555555,CORTADO,PEDREGAL,,CO,BASINTF250,2025-11-27,,48.0,2,,
42296,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,ACOMETIDA,2026-01-19,1500047,ACTIVO,PRADOS VERDES,4857544357700C71,AC,INT20,2023-02-03,4857544357700C71,1076.0,5,42296,-32.7028795498084
41907,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-15,1500047,ACTIVO,MADERO,48575443481CAD93,AC,INT30,2022-11-22,48575443481CAD93,1149.0,1,41907,-20.11329109589034
45318,2026-01-14,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 75MB,SIN COSTO TIT ENTERADO PIDE DAVID E,,2026-01-14,5555555,ACTIVO,PERIODISMO,XPONDD919FFE,AC,BASINT30,2025-06-06,XPONDD919FFE,222.0,0,45318,-25.577352573713295
2495,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JV SIGUE SIENDO COAXIAL,2026-01-21,1500374,ACTIVO,VIRREY,XPONDD43815B,AC,BASINT20,2014-02-13,XPONDD43815B,4353.0,7,2495,-27.478061674008757
40378,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,,,2026-01-15,1500047,ACTIVO,MADERO,XPONDD5CAB26,AC,INT30,2022-03-02,XPONDD5CAB26,1414.0,1,40378,-30.119389269406643
41887,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD4C5CAA,AC,INT30,2023-11-15,XPONDD4C5CAA,791.0,2,41887,-23.43233470132231
32263,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),UN CAMION REVENTO LA FIBRA,JE FUERA DE LINEA REQUIERE VISITA,2026-01-19,1500039,ACTIVO,PERIODISMO,XPONAF4114FD,AC,BASINTF250,2025-11-29,XPONAF4114FD,47.0,4,32263,-26.387563718140914
37667,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-23,1500046,CORTADO,PEDREGAL,485754434C6234A9,CO,INT10,2021-01-07,485754434C6234A9,1834.0,8,37667,-39.68518809849521
33845,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-01-16,1500047,ACTIVO,MADERO,XPONDD91A41E,AC,BASINTF250,2018-06-01,XPONDD91A41E,2785.0,1,33845,-23.693304977945733
33845,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-01-16,1500047,ACTIVO,MADERO,XPONDD91A41E,AC,BASINTF250,2018-06-01,XPONDD91A41E,2785.0,1,33845,-23.693304977945733
37965,2026-01-15,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,UN CONSUMO MUY BAJO E IRREGULAR,,2026-01-16,1500374,ACTIVO,VIRREY,XPONDD42BC83,AC,INT50,2021-02-25,XPONDD42BC83,1785.0,1,37965,-23.432184418146107
35914,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,,JE MANDO A CC,2026-01-21,1500046,ACTIVO,PEDREGAL,XPONDD91A92E,AC,INT30,2019-10-08,XPONDD91A92E,2291.0,6,35914,-23.8289238486092
10550,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD3C3740,AC,INT30,2014-10-02,XPONDD3C3740,4123.0,1,10550,-21.352894436844473
45351,2026-01-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),REQUIERE VISITA,,2026-01-16,1500374,BAJA,VIRREY,,BA,BASINTF250,2025-06-17,,212.0,1,,
41887,2026-01-15,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 75MB,ACEPTA CARGO PIDE DAVID PLAGA,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD4C5CAA,AC,INT30,2023-11-15,XPONDD4C5CAA,792.0,1,41887,-23.43233470132231
32960,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,,2026-01-16,1500047,ACTIVO,MADERO,BTPTDD1FFD5A,AC,BASINT30,2017-12-12,BTPTDD1FFD5A,2956.0,1,32960,-20.396267123287746
44518,2026-01-15,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DAVID E,,2026-01-16,1500039,ACTIVO,PERIODISMO,XPONDD52FEC4,AC,INT20,2024-08-08,XPONDD52FEC4,525.0,1,44518,-29.276363068465795
41590,2026-01-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE COMENTA QUE NO HA TENIDO LOS MEGAS QUE SOLICITO,,2026-01-17,1500047,ACTIVO,PUNHUATO,HWTC5002682E,AC,BASINTF250,2025-04-04,HWTC5002682E,286.0,2,41590,-27.210280437756428
41590,2026-01-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE COMENTA QUE NO HA TENIDO LOS MEGAS QUE SOLICITO,,2026-01-17,1500047,ACTIVO,PUNHUATO,HWTC5002682E,AC,BASINTF250,2025-04-04,HWTC5002682E,286.0,2,41590,-27.210280437756428
28276,2026-01-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,,,2026-01-19,1500039,ACTIVO,PERIODISMO,"204E7F15C7A1, XPON2EB6403",AC,BASINT20,2016-10-11,"204E7F15C7A1, XPON2EB6403",3383.0,4,28276,-25.14914855072461
38434,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO. REALIZO EDWIN,JE MANDO A CC,2026-01-18,1500047,ACTIVO,PRADOS VERDES,HWTCAF3AC33A,AC,BASINTF250,2021-05-19,HWTCAF3AC33A,1702.0,3,38434,-27.827298850574618
29513,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-16,1500039,PENDIENTE DESCONEXION,PERIODISMO,,,,,,,1,29513,-27.94455897051508
29054,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD28C9F8,AC,INT30,2016-11-09,XPONDD28C9F8,3354.0,1,29054,-20.231282489740103
41026,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 150MB,COMENTA QUE LA TV SE CON MUCHAS RAYAS,,2026-01-17,1500047,ACTIVO,PUNHUATO,XPONDD91A31E,AC,BASINT100,2022-06-20,XPONDD91A31E,1305.0,2,41026,-25.505759233926213
45873,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD7EAA36,AC,BASINTF250,2025-10-24,XPONDD7EAA36,83.0,1,45873,-20.63041723666209
45873,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD7EAA36,AC,BASINTF250,2025-10-24,XPONDD7EAA36,83.0,1,45873,-20.63041723666209
348790,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,JE MANDO A CC,2026-01-17,1500036,ACTIVO,PRADOS VERDES,BTPTDD1FFE1A,AC,BASINT30,2016-12-02,BTPTDD1FFE1A,3331.0,2,348790,-20.06354382183908
333814,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,,,2026-01-16,1500047,ACTIVO,MADERO,XPONDD58FB70,AC,BASINT30,2013-11-27,XPONDD58FB70,4432.0,1,333814,-28.616956621004537
30035,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,,2026-01-16,1500047,ACTIVO,MADERO,OPTI38C04F15,AC,INT10,2017-02-11,OPTI38C04F15,3260.0,1,30035,-30.959288645691064
43005,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JE MANDO A CC,2026-01-17,1500047,ACTIVO,MADERO,XPONDD3FC1A7,AC,BASINT20,2023-07-10,XPONDD3FC1A7,920.0,2,43005,-24.040154109588936
32334,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO. REALIZO EDWIN EQUIPO DAÑADO.,JE MANDO A CC,2026-01-18,1500047,ACTIVO,PRADOS VERDES,XPONDD3FB5FF,AC,BASINT30,2017-10-04,XPONDD3FB5FF,3026.0,2,32334,-31.84725981800765
44958,2026-01-16,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,,JE FUERA DE LINEA REQUIERE VISITA,2026-01-23,1500046,ACTIVO,PEDREGAL,XPON1D42EE2C,AC,INT50,2025-01-21,XPON1D42EE2C,360.0,7,44958,-26.946051071591455
41026,2026-01-16,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 150MB,TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA ING UBER,,2026-01-17,5555555,ACTIVO,PUNHUATO,XPONDD91A31E,AC,BASINT100,2022-06-20,XPONDD91A31E,1306.0,1,41026,-25.505759233926213
32649,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE MANDO A CC,2026-01-17,1500047,ACTIVO,MADERO,XPONDD3FD427,AC,INT20,2023-06-07,XPONDD3FD427,954.0,1,32649,-23.46411073059365
29513,2026-01-16,EQUIPO DA?ADO,INTERNET FIBRA 75MB,TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA TEC DAVID E,,2026-01-16,1500039,PENDIENTE DESCONEXION,PERIODISMO,,,,,,,0,29513,-27.94455897051508
29513,2026-01-16,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DAVID E,,2026-01-16,1500039,PENDIENTE DESCONEXION,PERIODISMO,,,,,,,0,29513,-27.94455897051508
334030,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JV OFFLINE REQ VISITA,2026-01-20,1500374,ACTIVO,VIRREY,OPTI41FCB405,AC,INT20,2024-07-08,OPTI41FCB405,557.0,4,334030,-27.292273175542327
37240,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO. REALIZO EDWIN,JE FUERA DE LINEA REQUIERE VISITA,2026-01-17,1500047,ACTIVO,MADERO,XPONDD5CA41E,AC,INT20,2020-10-08,XPONDD5CA41E,1926.0,1,37240,-27.497723177723056
42021,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),,JE MANDO A CC,2026-01-17,1500036,ACTIVO,PRADOS VERDES,CDTCAFA3BB46,AC,BASINTF250,2022-12-02,CDTCAFA3BB46,1141.0,1,42021,-19.244843151341055
37576,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO. REALIZO EDWIN,JE MANDO A CC,2026-01-18,1500047,ACTIVO,PRADOS VERDES,HWTC1DD876B0,AC,INT20,2025-12-04,HWTC1DD876B0,43.0,2,37576,-18.260752634099568
43130,2026-01-16,CAMBIO DE ACOMETIDA,INTERNET FIBRA 120MB,SIN COSTO TIT ENTERADO PIDE ULISES,,2026-01-16,1500374,ACTIVO,BELO,XPONDD41EC8B,AC,INT50,2023-07-18,XPONDD41EC8B,913.0,0,43130,-24.274705654354694
349106,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,CLIENTE COMENTA QUE SE VAN ALA SEÑAL DE INTERNET Y TELEVISION,JE NIVEL BAJO REQUIERE VISITA,2026-01-23,1500046,ACTIVO,PERIODISMO,XPONDD41D373,AC,INT30,2017-07-20,XPONDD41D373,3102.0,7,349106,-30.078005997001586
7235,2026-01-16,CAMBIO DE ACOMETIDA,BASICO TELECABLE FIBRA,SIN COSTO TIT ENTERADO PIDE DAVID E,,2026-01-16,1500039,ACTIVO,PEDREGAL,HWTC2E3E4D7D,,,,,,0,7235,-23.27574669402651
17,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-17,1500047,ACTIVO,MADERO,XPONDD39594C,AC,BASINT20,2017-01-18,XPONDD39594C,3285.0,1,17,-29.8578447488585
42795,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,CABLE TROZADO. REALIZO EDWIN.,JV OFFLINE REQ VISITA,2026-01-18,1500047,ACTIVO,VIRREY,XPONDD3FCBE7,AC,INT20,2023-05-19,XPONDD3FCBE7,973.0,2,42795,-29.106659270217193
345741,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO AMBOS SERVICIOS,JE FUERA DE LINEA REQUIERE VISITA,2026-01-21,1500046,ACTIVO,PEDREGAL,XPONDD3F456F,AC,BASINT20,2015-06-12,XPONDD3F456F,3871.0,5,345741,-26.56209188326487
37644,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,JE FUERA DE LINEA REQUIERE VISITA,2026-01-21,1500039,ACTIVO,PEDREGAL,XPONDD919536,AC,BASINTF250,2026-01-16,XPONDD919536,0.0,5,37644,-28.119436141304252
43044,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"JE FUERA DE LINEA REQUIERE VISITA, CVAJA DAÑADA",2026-01-19,1500047,ACTIVO,PUNHUATO,XPON1D41DA44,AC,INT20,2023-07-05,XPON1D41DA44,927.0,2,43044,-25.14837437300493
41276,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,"JE FUERA DE LINEA REQUIERE VISITA, CAJA DAÑADA",2026-01-19,1500047,ACTIVO,PUNHUATO,XPONDD32F9F6,AC,BASINT20,2022-08-01,XPONDD32F9F6,1265.0,2,41276,-26.878782489739912
40668,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO. REALIZO EDWIN,JE FUERA DE LINEA REQUIERE VISITA,2026-01-17,1500036,ACTIVO,MADERO,4857544339A19CA9,AC,INT30,2022-04-12,4857544339A19CA9,1376.0,0,40668,-23.99512100456617
38579,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-20,1500047,ACTIVO,PRADOS VERDES,HWTCAFAB568F,AC,BASINTF250,2021-06-15,HWTCAFAB568F,1677.0,3,38579,-21.81308716475097
32412,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-20,1500039,ACTIVO,PEDREGAL,XPONDD5CE6C6,AC,INT10,2017-10-23,XPONDD5CE6C6,3008.0,3,32412,-31.095857273142094
45266,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO  SIN SEÑAL EN AMBOS SERVICIOS,"JE FUERA DE LINEA REQUIERE VISITA, CAJA DAÑADA",2026-01-19,1500047,ACTIVO,PUNHUATO,HWTC1DD89EB8,AC,BASINTF250,2025-05-15,HWTC1DD89EB8,247.0,2,45266,-23.86134062927486
43856,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE COMENTA QUE NO CUENTA CON NINGUNO DE LOS DOS SERVICIOS,JV OFFLINE REQ VISITA,2026-01-20,1500374,ACTIVO,VIRREY,XPONDD7EAD46,AC,BASINTF250,2024-01-08,XPONDD7EAD46,740.0,3,43856,-27.24475221893503
39549,2026-01-17,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,HA FALLADO CONSTANTEMENTE APARTIR DEL MES DE DICIEMBRE.,,2026-01-20,1500047,ACTIVO,MADERO,XPONDD52D1FC,AC,INT20,2021-10-28,XPONDD52D1FC,1542.0,3,39549,-20.726969588122586
32516,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO.  ACOMETIDA DAÑADA. REALIZO EDWIN.,JE FUERA DE LINEA REQUIERE VISITA,2026-01-18,1500047,ACTIVO,PRADOS VERDES,485754430949A686,AC,INT20,2017-10-26,485754430949A686,3005.0,1,32516,-24.252649185823742
44818,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,,2026-01-19,1500039,ACTIVO,PEDREGAL,XPONDD4C53CA,AC,INT20,2024-11-20,XPONDD4C53CA,423.0,2,44818,-26.077921796625578
39414,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FUERA DE LINEA REQUIERE VISITA,,2026-01-19,1500039,ACTIVO,PEDREGAL,XPONDD919876,AC,BASINTF250,2026-01-17,XPONDD919876,0.0,2,39414,-30.213771631114177
46011,2026-01-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICION,CAJADAÑADA,2026-01-19,1500047,ACTIVO,PUNHUATO,XPONDD7EADD6,AC,BASINTF250,2025-11-14,XPONDD7EADD6,65.0,1,46011,-25.460064979480144
