CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,DIAS_ANTIGUEDAD,DIAS_ATENCION,RX_AVG,SERIAL_NUMBER,ONT_MODEL,SOFTWARE_VERSION
43130,2026-01-16,CAMBIO DE ACOMETIDA,INTERNET FIBRA 120MB,SIN COSTO TIT ENTERADO PIDE ULISES,,2026-01-16,1500374,ACTIVO,BELO,XPONDD41EC8B,AC,INT50,2023-07-18,913.0,0,-24.274705654354694,58504F4EDD41EC8B,MN-WIFI2,V1.7.1
349106,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,CLIENTE COMENTA QUE SE VAN ALA SEÑAL DE INTERNET Y TELEVISION,JE NIVEL BAJO REQUIERE VISITA,2026-01-23,1500046,ACTIVO,PERIODISMO,XPONDD41D373,AC,INT30,2017-07-20,3102.0,7,-30.078005997001586,58504F4EDD41D373,MN-CATV2,V1.7.1
7235,2026-01-16,CAMBIO DE ACOMETIDA,BASICO TELECABLE FIBRA,SIN COSTO TIT ENTERADO PIDE DAVID E,,2026-01-16,1500039,ACTIVO,PEDREGAL,HWTC2E3E4D7D,,,,,0,-23.27574669402651,,,
17,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-17,1500047,ACTIVO,MADERO,XPONDD39594C,AC,BASINT20,2017-01-18,3285.0,1,-29.8578447488585,58504F4EDD39594C,MN-CATV2,V1.7.1
42795,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,CABLE TROZADO. REALIZO EDWIN.,JV OFFLINE REQ VISITA,2026-01-18,1500047,ACTIVO,VIRREY,XPONDD3FCBE7,AC,INT20,2023-05-19,973.0,2,-29.106659270217193,58504F4EDD3FCBE7,MN-WIFI2,V1.7.1
345741,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO AMBOS SERVICIOS,JE FUERA DE LINEA REQUIERE VISITA,2026-01-21,1500046,ACTIVO,PEDREGAL,XPONDD3F456F,AC,BASINT20,2015-06-12,3871.0,5,-26.56209188326487,58504F4EDD3F456F,MN-CATV2,V1.7.1
37644,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,JE FUERA DE LINEA REQUIERE VISITA,2026-01-21,1500039,ACTIVO,PEDREGAL,XPONDD919536,AC,BASINTF250,2026-01-16,0.0,5,-28.119436141304252,58504F4EDD919536,MN-CATVDUALM,V1R007C00S001
43044,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"JE FUERA DE LINEA REQUIERE VISITA, CVAJA DAÑADA",2026-01-19,1500047,ACTIVO,PUNHUATO,XPON1D41DA44,AC,INT20,2023-07-05,927.0,2,-25.14837437300493,58504F4E1D41DA44,HG102A,V1.7.1
41276,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,"JE FUERA DE LINEA REQUIERE VISITA, CAJA DAÑADA",2026-01-19,1500047,ACTIVO,PUNHUATO,XPONDD32F9F6,AC,BASINT20,2022-08-01,1265.0,2,-26.878782489739912,58504F4EDD32F9F6,MN-CATV2,V1.7.1
40668,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO. REALIZO EDWIN,JE FUERA DE LINEA REQUIERE VISITA,2026-01-17,1500036,ACTIVO,MADERO,4857544339A19CA9,AC,INT30,2022-04-12,1376.0,0,-23.99512100456617,4857544339A19CA9,HG8546M,V3R017C10S125
38579,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-20,1500047,ACTIVO,PRADOS VERDES,HWTCAFAB568F,AC,BASINTF250,2021-06-15,1677.0,3,-21.81308716475097,48575443AFAB568F,CNA-ONU-4GE2WXCA,V1.7.1
32412,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-20,1500039,ACTIVO,PEDREGAL,XPONDD5CE6C6,AC,INT10,2017-10-23,3008.0,3,-31.095857273142094,58504F4EDD5CE6C6,MN-CATV2,V1.7.1
45266,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO  SIN SEÑAL EN AMBOS SERVICIOS,"JE FUERA DE LINEA REQUIERE VISITA, CAJA DAÑADA",2026-01-19,1500047,ACTIVO,PUNHUATO,HWTC1DD89EB8,AC,BASINTF250,2025-05-15,247.0,2,-23.86134062927486,485754431DD89EB8,CNA-ONU-4GE2WXCA,V1.7.1
43856,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE COMENTA QUE NO CUENTA CON NINGUNO DE LOS DOS SERVICIOS,JV OFFLINE REQ VISITA,2026-01-20,1500374,ACTIVO,VIRREY,XPONDD7EAD46,AC,BASINTF250,2024-01-08,740.0,3,-27.24475221893503,58504F4EDD7EAD46,MN-CATVDUALM,V1R007C00S001
39549,2026-01-17,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,HA FALLADO CONSTANTEMENTE APARTIR DEL MES DE DICIEMBRE.,,2026-01-20,1500047,ACTIVO,MADERO,XPONDD52D1FC,AC,INT20,2021-10-28,1542.0,3,-20.726969588122586,58504F4EDD52D1FC,MN-CATV2,V1.7.1
32516,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO.  ACOMETIDA DAÑADA. REALIZO EDWIN.,JE FUERA DE LINEA REQUIERE VISITA,2026-01-18,1500047,ACTIVO,PRADOS VERDES,485754430949A686,AC,INT20,2017-10-26,3005.0,1,-24.252649185823742,485754430949A686,546M,V3R017C10S125
44818,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,,2026-01-19,1500039,ACTIVO,PEDREGAL,XPONDD4C53CA,AC,INT20,2024-11-20,423.0,2,-26.077921796625578,58504F4EDD4C53CA,MN-WIFI2,V1.7.1
39414,2026-01-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FUERA DE LINEA REQUIERE VISITA,,2026-01-19,1500039,ACTIVO,PEDREGAL,XPONDD919876,AC,BASINTF250,2026-01-17,0.0,2,-30.213771631114177,58504F4EDD919876,MN-CATVDUALM,V1R007C00S001
46011,2026-01-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICION,CAJADAÑADA,2026-01-19,1500047,ACTIVO,PUNHUATO,XPONDD7EADD6,AC,BASINTF250,2025-11-14,65.0,1,-25.460064979480144,58504F4EDD7EADD6,MN-CATVDUALM,V1R007C00S001
32334,2026-01-18,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 75MB,TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA TEC EDWIN,EL NUEVO EQUIPO SERA XPONDD3FB5FF,2026-01-18,1500047,ACTIVO,PRADOS VERDES,XPONDD3FB5FF,AC,BASINT30,2017-10-04,3028.0,0,-31.84725981800765,58504F4EDD3FB5FF,MN-CATV2,V1.7.1
36641,2026-01-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,EN NINGUN SERVICIO TIENE SEÑAL,,2026-01-20,1500374,ACTIVO,BELO,XPONDD2916F8,AC,BASINT30,2020-06-24,2034.0,2,-23.61639192886454,58504F4EDD2916F8,BT-213XR,V1.2.11
336057,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET 50MB (DOBLE MEGAS) (NO VIGENTE),LOS ROJO SIN SEÑAL DE AMBOS SERVICIO TIT SOLO LOS PUEDE ATENDER DE 2 A 3 30 PM EN EL DOMICILIO,,2026-01-23,1500374,ACTIVO,VIRREY,XPONDD5C1BBD,AC,BASINT50DM,2024-12-11,404.0,4,-27.239757149901433,58504F4EDD7EAD46,MN-CATVDUALM,V1R007C00S001
40668,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-20,1500047,ACTIVO,MADERO,4857544339A19CA9,AC,INT30,2022-04-12,1378.0,1,-23.99512100456617,4857544339A19CA9,HG8546M,V3R017C10S125
46081,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),TAMBIEN TIENE FALLA EN SU SERVICIO DE CABLE. FALLA EN AMBOS SERVICIOS.,,2026-01-20,1500374,ACTIVO,VIRREY,HWTCAFAB6AAB,AC,BASINTF250,2025-12-09,41.0,1,-28.735723619329573,48575443AFAB6AAB,CNA-ONU-4GE2WXCA,V1.7.1
26475,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,NO PUEDE NAVEGAR,,2026-01-20,1500374,CORTESIA,BELO,4857544379CFBB9B,,,,,1,-22.114642042863625,4857544379CFBB9B,HS8546V,V3R017C10S138
46100,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, FUERA DE LINEA",2026-01-20,1501177,ACTIVO,NINO ARTILLERO,HWTCAFAB421F,AC,BASINTF250,2025-12-12,38.0,1,-26.32713406292748,48575443AFAB421F,CNA-ONU-4GE2WXCA,V1.7.1
46277,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FOCO ROJO,,2026-01-22,1500374,ACTIVO,VISTA BELLA,XPONDD91A1D6,AC,BASINTF250,2026-01-16,3.0,3,-25.41732240437155,58504F4EDD91A1D6,MN-CATVDUALM,V1R007C00S001
46260,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL AMBOS SERVICIOS,,2026-01-22,1500374,ACTIVO,VISTA BELLA,HWTCAF3AE6FE,AC,BASINTF250,2026-01-07,12.0,3,-23.41314013840826,48575443AF3AE6FE,CNA-ONU-4GE2WXCA,V1.7.1
9487,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,,,2026-01-20,1500374,CORTESIA,BELO,HWTC1DD40928,,,,,1,-25.127484040127754,58504F4EDD2916F8,BT-213XR,V1.2.11
37322,2026-01-19,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,ES EQUIPO DE COAXIAL PERO NO LO DETECTA VA A NECESITAR VISITA,,2026-01-23,1500046,ACTIVO,PERIODISMO,XPONDD41EB83,AC,INT20,2020-10-27,1910.0,4,-32.708958618331685,58504F4EDD41EB83,MN-CATVDUALM,V1R007C00S001
46016,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),,,2026-01-22,1500374,ACTIVO,VISTA BELLA,XPONDD7E946E,AC,BASINTF250,2025-11-19,61.0,3,-26.398141814865394,58504F4EDD7E946E,MN-CATVDUALM,V1R007C00S001
6073,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-21,1500046,ACTIVO,PEDREGAL,XPONDD9197EE,AC,BASINTF250,2014-04-07,4305.0,2,-20.11141156462585,58504F4EDD9197EE,MN-CATVDUALM,V1R007C00S001
45262,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET 50MB (DOBLE MEGAS) (NO VIGENTE),SIGUE SIN SEÑAL,,2026-01-22,1500374,ACTIVO,VISTA BELLA,HWTC1DD88754,AC,BASINT50DM,2025-04-30,264.0,3,-24.025910852713253,4857544379CFBB9B,HS8546V,V3R017C10S138
334030,2026-01-19,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC JESUS,,2026-01-20,5555555,ACTIVO,VIRREY,OPTI41FCB405,AC,INT20,2024-07-08,560.0,1,-27.292273175542327,58504F4EDD4CDD82,MN-WIFI2,V1.7.1
2630,2026-01-19,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),FOCO ROJO,,2026-01-20,1500374,ACTIVO,VIRREY,XPONAF5B70E9,AC,BASINTF250,2025-09-22,119.0,1,-36.67977933925048,58504F4EAF5B70E9,HG102AT,V1.7.1
43585,2026-01-19,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC JESUS,,2026-01-19,1501274,ACTIVO,VIRREY,OPTI37B0001D,AC,INT30,2023-11-01,810.0,0,-37.908404832347124,4F50544937B0001D,CNA-ONU-4GE2WXCA,V1.7.1
24552,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-21,1500046,ACTIVO,PEDREGAL,48575443D027CF5B,AC,INT30,2022-12-17,1129.0,2,-26.74546853625174,48575443D027CF5B,HG8546M,V5R019C00S050
38419,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-20,1500047,ACTIVO,MADERO,48575443B72AF39D,AC,INT30,2021-05-11,1714.0,1,-24.692365296803633,48575443B72AF39D,546M,V3R016C10S130
46334,2026-01-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,LOS ROJO,,2026-01-20,1500047,ACTIVO,MADERO,XPONDD41EE13,AC,INT50,2026-01-08,11.0,1,-25.42924408014572,58504F4EDD41EE13,MN-WIFI2,V1.7.1
22190,2026-01-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,,2026-01-23,1500046,ACTIVO,PERIODISMO,XPONDD91AB2E,AC,BASINTF250,2026-01-16,4.0,3,-31.10341091091079,58504F4EDD91AB2E,MN-CATVDUALM,V1R007C00S001
16881,2026-01-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,EN EL MONITOREO SI SE VEN ALGUNAS DESCONEXIONES SE RECOMIENDA VISITA,SE RECOMIENDA CAMBIO DE MODEM,2026-01-23,1500046,ACTIVO,PERIODISMO,OEMT3C1D271C,AC,BASINT30,2015-07-27,3830.0,3,-25.46733383308351,4F454D543C1D271C,DTXU-1GE+1FE+RFW,V6.2.25.RP
37667,2026-01-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),CLIENTE COMENTA QUE YA TIENE VARIOS DIAS SIN SEÑAL,| SE CUMPLE ORDEN || NO SE ATENDIO LA FALLA POR ESTAR ESTATUS CO,2026-02-12,1500926,CORTADO,PEDREGAL,485754434C6234A9,CO,INT10,2021-01-07,1839.0,23,-39.68518809849521,485754434C6234A9,,
46081,2026-01-20,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE ENTERADO CAMBIO DE ACOMETIDA FERNANDO,,2026-01-20,1500374,ACTIVO,VIRREY,HWTCAFAB6AAB,AC,BASINTF250,2025-12-09,42.0,0,-28.735723619329573,48575443AFAB6AAB,CNA-ONU-4GE2WXCA,V1.7.1
39323,2026-01-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-21,1500047,ACTIVO,MADERO,48575443258C27A9,AC,INT30,2021-09-16,1587.0,1,-26.80806164383553,48575443258C27A9,HG8546M,V3R017C10S125
2630,2026-01-20,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TEC SOLICITA,,2026-01-20,1500374,ACTIVO,VIRREY,XPONAF5B70E9,AC,BASINTF250,2025-09-22,120.0,0,-36.67977933925048,58504F4EAF5B70E9,HG102AT,V1.7.1
345343,2026-01-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,,2026-01-23,1500046,ACTIVO,PERIODISMO,XPONDD3FB277,AC,BASINT10,2015-02-18,3989.0,3,-35.38394677661183,58504F4EDD3FB277,MN-CATV2,V1.7.1
345116,2026-01-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,FOCO ROJO DESDE LA MAÑANA,,2026-01-21,1500374,ACTIVO,BELO,XPONDD39529C,AC,BASINT20,2014-07-01,4221.0,1,-22.31234610123125,58504F4EDD39529C,MN-CATV2,V1.7.1
19322,2026-01-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,AMBOS SERVICIOS,,2026-01-21,1500374,ACTIVO,VIRREY,XPONDD3031D6,AC,BASINT30,2015-10-21,3744.0,1,-29.110163954635077,58504F4EDD3031D6,MN-CATV2,V1.7.1
43267,2026-01-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,,2026-01-23,1500046,ACTIVO,PEDREGAL,XPONDD4398A3,AC,INT20,2023-08-24,880.0,3,-26.639534883720877,58504F4EDD4398A3,MN-WIFI2,V1.7.1
38979,2026-01-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,,2026-01-22,1500374,ACTIVO,VISTA BELLA,XPONDD3FD77F,AC,INT20,2023-05-19,977.0,2,-29.839339945280617,58504F4EDD52FB6C,MN-WIFI2,V1.7.1
45752,2026-01-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL EN NINGUN SERVICIO,,2026-01-23,1500046,ACTIVO,PERIODISMO,HWTCAF3AA73E,AC,BASINTF250,2025-10-03,110.0,2,-22.557968515742125,48575443AF3AA73E,CNA-ONU-4GE2WXCA,V1.7.1
2764,2026-01-21,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,,,2026-01-23,1500046,ACTIVO,PEDREGAL,XPONDD2C0586,AC,BASINT20,2014-02-19,4354.0,2,-22.806613087095293,58504F4EDD2C0586,BT-213XR,V1.2.16SP
35869,2026-01-21,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,FOCO ROJO,,2026-01-23,1500374,ACTIVO,BELO,48575443D05F675B,AC,INT20,2019-09-17,2318.0,2,-23.54484496124029,48575443D05F675B,HG8546M,V5R019C00S050
3754,2026-01-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,AMBOS SERVICIOS,,2026-01-23,1500047,ACTIVO,PRADOS VERDES,XPONDD291B28,AC,BASINT20,2016-07-06,3486.0,2,-20.68011278735632,58504F4EDD291B28,BT-213XR,V1.2.11
45349,2026-01-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET 50MB (DOBLE MEGAS) (NO VIGENTE),LOS ROJO PASA HOY TEC FERNANDO,,2026-01-22,1500374,ACTIVO,VIRREY,HWTC1DD89D20,AC,BASINT50DM,2025-06-11,224.0,1,-21.24910693114453,58504F4EDD39529C,MN-CATV2,V1.7.1
33959,2026-01-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,"EN EL MONITOREO SE VEN DESCONEXIONES Y PICOS ALTOS DE CONSUMO, REQUIERE VISITA, POR FAVOR",,2026-01-26,1500374,ACTIVO,VIRREY,48575443C2F1D4A9,AC,INT20,2018-05-29,2794.0,5,-23.84035256410254,48575443C2F1D4A9,HG8546M,V3R017C10S125
35914,2026-01-21,EQUIPO DA?ADO,INTERNET FIBRA 75MB,CAMBIO DE EQUIPO SIN COSTO TIT ENTERADO,,2026-01-21,1500046,ACTIVO,PEDREGAL,XPONDD91A92E,AC,INT30,2019-10-08,2297.0,0,-23.8289238486092,58504F4EDD91A92E,MN-CATVDUALM,V1R007C00S001
7283,2026-01-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-22,1500036,ACTIVO,PRADOS VERDES,XPONDD919D56,AC,BASINTF250,2014-05-10,4274.0,1,-25.07377675276752,58504F4EDD919D56,MN-CATVDUALM,V1R007C00S001
34593,2026-01-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-23,1500046,ACTIVO,PERIODISMO,XPONDD5CA55E,AC,INT30,2024-11-22,425.0,2,-20.02003875968996,58504F4EDD5CA55E,MN-WIFI2,V1.7.1
45601,2026-01-22,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),NO NAVEGA CLIENTE REQUIERE VISITA COMENTA QUE EL TECNICO LE COMENTO QUE TIENE QUE REALIZAR CAMBIO DE MODEM,,2026-01-23,1500374,ACTIVO,VIRREY,XPONDD919A4E,AC,BASINTF250,2025-09-01,143.0,1,-25.419609220907336,58504F4EDD919A4E,MN-CATVDUALM,V1R007C00S001
24552,2026-01-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-23,1500046,ACTIVO,PEDREGAL,48575443D027CF5B,AC,INT30,2022-12-17,1132.0,1,-26.74546853625174,48575443D027CF5B,HG8546M,V5R019C00S050
19624,2026-01-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),"NIVEL BAJO, REQUIERE VISITA",,2026-01-22,1500047,ACTIVO,MADERO,HWTCAF8FFE8D,AC,BASINTF250,2015-11-06,3730.0,0,-29.929498858447566,48575443AF8FFE8D,MONUV411,V2.4.12
46225,2026-01-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),NO TIENE ALCANCE,,2026-01-23,1501177,ACTIVO,NINO ARTILLERO,XPONDD7EA3B6,AC,BASINTF250,2026-01-02,20.0,1,-22.501665471066463,485754431DD89D20,CNA-ONU-4GE2WXCA,V1.7.1
36720,2026-01-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SE REVENTO LA FIBRA,,2026-01-24,1500046,ACTIVO,PEDREGAL,HWTCAFAB35E3,AC,BASINTF250,2020-07-15,2017.0,2,-26.914399224806203,48575443AFAB35E3,CNA-ONU-4GE2WXCA,V1.7.1
17024,2026-01-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),,,2026-01-23,1500047,ACTIVO,MADERO,XPONDD919B5E,AC,BASINTF250,2017-09-28,3038.0,1,-24.713844748858524,58504F4EDD919B5E,MN-CATVDUALM,V1R007C00S001
17024,2026-01-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),,,2026-01-23,1500047,ACTIVO,MADERO,XPONDD919B5E,AC,BASINTF250,2017-09-28,3038.0,1,-24.713844748858524,58504F4EDD919B5E,MN-CATVDUALM,V1R007C00S001
14519,2026-01-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,,,2026-01-23,1500046,ACTIVO,PERIODISMO,XPONDD2914C8,AC,BASINT30,2015-03-10,3971.0,1,-26.450508495752253,58504F4EDD2914C8,BT-213XR,V1.2.11
38979,2026-01-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,,2026-01-23,1500374,ACTIVO,VISTA BELLA,XPONDD3FD77F,AC,INT20,2023-05-19,980.0,0,-29.839339945280617,58504F4EDD52FB6C,MN-WIFI2,V1.7.1
46100,2026-01-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-01-24,1501177,ACTIVO,NINO ARTILLERO,HWTCAFAB421F,AC,BASINTF250,2025-12-12,42.0,1,-26.32713406292748,48575443AFAB421F,CNA-ONU-4GE2WXCA,V1.7.1
38675,2026-01-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,FOCO ROJO,,2026-01-24,1500374,ACTIVO,BELO,BTPTDD251BAF,AC,BASINT20,2021-06-14,1684.0,1,-25.384933880529005,42545054DD251BAF,BT-213XR,V1.2.6
38764,2026-01-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-24,1500047,ACTIVO,PRADOS VERDES,HWTCAFAB5683,AC,BASINTF250,2025-12-19,35.0,1,-23.677432950191562,48575443AFAB5683,CNA-ONU-4GE2WXCA,V1.7.1
37954,2026-01-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,"MANDE RESET. PERO EN EL MONITOREO SE VE EL CONSUMO ANOMALO, SE RECOMIENDA VISITA",,2026-02-01,1500285,ACTIVO,VISTA BELLA,485754432B0D3629,AC,INT30,2021-02-25,1793.0,9,-23.435201778385817,485754432B0D3629,546M,V3R017C10S125
42052,2026-01-23,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,TIT REPORTA SEÑAL INTERMITENTE SOLICITA PASEN A DOM,,2026-01-24,1500374,ACTIVO,VIRREY,XPONDD314538,AC,BASINT30,2022-12-08,1142.0,1,-21.672320019723777,58504F4EDD314538,MN-CATV2,V1.7.1
15895,2026-01-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,,2026-01-24,1500047,ACTIVO,PRADOS VERDES,XPONDD2C393E,AC,BASINT20,2018-06-15,2779.0,1,-23.893610632183922,58504F4EDD2C393E,BT-213XR,V1.2.16SP
45752,2026-01-23,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TECNICO JORGE  SOLICITA DESDE EL POSTE AL MODEM SIN COSTO TIT ENTERADO,,2026-01-23,1500046,ACTIVO,PERIODISMO,HWTCAF3AA73E,AC,BASINTF250,2025-10-03,112.0,0,-22.557968515742125,48575443AF3AA73E,CNA-ONU-4GE2WXCA,V1.7.1
