CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,DIAS_ANTIGUEDAD,DIAS_ATENCION,RX_AVG,SERIAL_NUMBER,ONT_MODEL,SOFTWARE_VERSION
45803,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-02-24,1500047,ACTIVO,PRADOS VERDES,HWTCAF3AB4D6,AC,INT30,2025-03-10,347.0,4,-26.515016590097186,48575443AF3AB4D6,CNA-ONU-4GE2WXCA,V1.7.1
32546,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-02-24,1500047,ACTIVO,PRADOS VERDES,XPONDD4C778A,AC,INT10,2017-04-11,3238.0,3,-28.627718223583408,58504F4EDD4C778A,MN-CATV2,V1.7.1
33569,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LEDS  DOWNS PARPADEA Y UPST APAGADO,JE MANDO A CC,2026-02-24,1500047,ACTIVO,MADERO,E091F5DF5878,AC,IESE,,,3,,58504F4EDD32F69E,MN-CATV2,V1.7.1
37786,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"ER, SIN ACCESO REMOTO",2026-02-24,1500285,ACTIVO,VIRREY,485754432B0B6051,AC,INT30,2021-05-03,1755.0,3,-24.651953869047613,58504F4EDD5CA82E,MN-WIFI2,V1.7.1
32416,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE MANDO A CC,2026-02-22,1500039,ACTIVO,PERIODISMO,XPONDD530BBC,AC,INT30,,,1,-26.399784082797936,58504F4EDD530BBC,MN-WIFI2,V1.7.1
30659,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,nan,JE MANDO A CC,2026-02-22,1500039,ACTIVO,PEDREGAL,XPONDD6EEF03,AC,BASINT20,,,1,-26.509561270801775,58504F4EDD6EEF03,MN-CATV2,V1R007C00S001
344816,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,PON PARPADIANDO,nan,2026-02-22,1500039,ACTIVO,PEDREGAL,XPONDD4C5D4A,AC,INT20,,,1,-23.587085224407495,58504F4EDD4C5D4A,MN-WIFI2,V1.7.1
45647,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-02-22,1500039,ACTIVO,PEDREGAL,HWTCAF3AF2DA,AC,BASINTF250,2025-12-09,74.0,1,-23.518077407967752,48575443AF3AF2DA,CNA-ONU-4GE2WXCA,V1.7.1
44275,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,nan,JE NIVEL BAJO REQUIERE VISITA,2026-02-24,1500047,ACTIVO,PUNHUATO,XPONDD4C661A,AC,BASINT30,,,3,-30.799078476482542,58504F4EDD4C661A,MN-CATV2,V1.7.1
45402,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO TIT COMENTA QUE EL CABLE ESTRA TROZADO,JE FUERA DE LINEA REQUIERE VISITA,2026-02-24,1500039,ACTIVO,PEDREGAL,XPONDD5FF3D4,AC,INT20,,,3,-26.853493589743586,58504F4EDD5FF3D4,MN-WIFI2,V1R007C00S001
2821,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-02-22,1500039,ACTIVO,PEDREGAL,485754430695749A,AC,INT30,2022-05-05,1388.0,1,-30.02278240040331,485754430695749A,HG8546M,V3R017C10S125
1241,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-02-22,1500039,ACTIVO,PERIODISMO,48575443B38C5B9A,AC,INT30,,,1,-25.819032833690272,48575443B38C5B9A,HG8546M,V3R017C10S125
44015,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,nan,"ER, SE MANDA CONFIRMAR",2026-02-23,1501409,ACTIVO,MADERO,XPONDD4C3E4A,AC,BASINT20,2024-10-02,507.0,2,-22.979143939393868,58504F4EDD4C3E4A,MN-CATV2,V1.7.1
27422,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,FUERA DE LINEA,nan,2026-02-22,1500039,ACTIVO,PEDREGAL,4857544351A0B39A,AC,BASINT20,2016-09-08,3453.0,1,-25.43241301059006,4857544351A0B39A,HG8546M,V3R017C10S125
18227,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL,"ER, SE MANDA CONFIRMAR",2026-02-24,1500047,ACTIVO,PRADOS VERDES,HWTC50026DE6,AC,BASINTF250,,,3,-19.91734686064316,4857544350026DE6,CNA-ONU-2GE2WXCA,V1.7.1
335998,2026-02-21,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),LEDS PARPADEANDO,nan,2026-02-22,1500039,ACTIVO,PEDREGAL,HWTCAFAB47FB,AC,BASINTF250,,,1,-19.0910262228946,48575443AFAB47FB,CNA-ONU-4GE2WXCA,V1.7.1
32546,2026-02-22,CAMBIO DE ACOMETIDA,INTERNET FIBRA 45MB (NO VIGENTE),TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DANIEL G,nan,2026-02-24,1500047,ACTIVO,PRADOS VERDES,XPONDD4C778A,AC,INT10,2017-04-11,3239.0,2,-28.627718223583408,58504F4EDD4C778A,MN-CATV2,V1.7.1
41446,2026-02-22,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,INTERMITENTE,"ER, SE MANDA CONFIRMAR",2026-02-24,1500047,ACTIVO,PUNHUATO,XPONDD33A1A4,AC,BASINT20,2022-08-09,1293.0,2,-24.633986451942775,58504F4EDD33A1A4,SMT-213xR,Xpon
828,2026-02-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-02-24,1500285,ACTIVO,VIRREY,XPON2E1B63DF,AC,BASINTF250,,,2,-28.27747276688453,58504F4E2E1B63DF,WK-3802AWC,V3.2.14
38798,2026-02-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,PON PARPADEA,"ER, SE MANDA CONFIRMAR",2026-02-26,1500039,ACTIVO,PEDREGAL,XPONDD5CB9C6,AC,INT20,2021-09-07,1629.0,4,-27.730075642965087,58504F4EDD5CB9C6,MN-WIFI2,V1.7.1
42052,2026-02-22,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,SEÑAL INTERMITENTE,nan,2026-02-24,1500285,ACTIVO,VIRREY,XPONDD314538,AC,BASINT30,2022-08-12,1290.0,2,-22.07017113095227,58504F4EDD314538,MN-CATV2,V1.7.1
46334,2026-02-22,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,SEÑAL INTERMITENTE,nan,2026-02-24,1500047,ACTIVO,MADERO,XPONDD41EE13,AC,INT50,2026-08-01,-160.0,2,-25.504251262626248,58504F4EDD41EE13,MN-WIFI2,V1.7.1
36609,2026-02-22,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),PIDE VISITA POR FALLAS CONSTANTES,nan,2026-02-24,1500039,ACTIVO,PERIODISMO,CDTCAFA3BBE2,AC,BASINTF250,,,2,-23.104232690935202,43445443AFA3BBE2,FD712GD-R850,V1.7.1
32228,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JV SE ATENDIO CON EL TECNICO,2026-02-26,1501451,ACTIVO,VIRREY,48575443A5458A9B,AC,INT30,2017-03-10,3272.0,3,-28.428775297618955,48575443A5458A9B,HG8546M,V5R019C00S050
40980,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,FUERA DE LINEA,nan,2026-02-24,1500285,ACTIVO,VIRREY,48575443B6C5BCA9,AC,INT30,,,1,-25.874869047619118,48575443B6C5BCA9,HG8546M,V3R017C10S125
45083,2026-02-23,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,DEMACIADA INTERFERENCIAS,nan,2026-02-24,1500047,ACTIVO,MADERO,XPON1D968D47,AC,INT50,,,1,-26.501227272727363,58504F4E1D968D47,HG102A,V1.7.1
21253,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-25,1500047,ACTIVO,PRADOS VERDES,XPONDD41F603,AC,INT20,2024-10-05,506.0,2,-24.08557554874937,58504F4EDD41F603,MN-WIFI2,V1.7.1
334937,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO AMBOS SERVICIOS,nan,2026-02-24,1500047,ACTIVO,PRADOS VERDES,XPONDD2BDADE,AC,BASINT30,2014-11-03,4130.0,1,-24.931929555895874,58504F4EDD2BDADE,BT-213XR,V1.2.16SP
344318,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-24,1500047,ACTIVO,MADERO,HWTCAFAB418F,AC,BASINTF250,,,1,-28.90867731048805,48575443AFAB418F,CNA-ONU-4GE2WXCA,V1.7.1
2821,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-02-24,1500039,ACTIVO,PEDREGAL,485754430695749A,AC,INT30,2022-05-05,1390.0,1,-30.02278240040331,485754430695749A,HG8546M,V3R017C10S125
346700,2026-02-23,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,SIN SEÑAL,nan,2026-02-24,1500039,ACTIVO,PEDREGAL,XPONDD4C53FA,AC,INT20,2016-08-01,3493.0,1,-34.23364725163885,58504F4EDD4C53FA,MN-WIFI2,V1.7.1
44014,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,LOS ROJO,nan,2026-02-24,1500285,ACTIVO,VIRREY,OPTI3387876D,AC,INT50,,,1,-26.189566964285913,4F5054493387876D,IGD,0
346613,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-26,1500039,ACTIVO,PEDREGAL,XPONDD7EAA7E,AC,BASINTF250,,,3,-25.241906202723065,58504F4EDD7EAA7E,MN-CATVDUALM,V1R007C00S001
45498,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"ER, NIVEL BAJO MENOS 29.20",2026-02-25,1500503,ACTIVO,SANTIAGUITO,HWTCAFAA0809,AC,INT30,2025-06-08,260.0,2,-28.55745839636921,48575443AFAA0809,CNA-ONU-4GE2WX,V1.7.1
666,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-24,1500285,ACTIVO,VIRREY,XPONDD7E9B46,AC,BASINTF250,,,0,-23.35028273809534,48575443A5458A9B,HG8546M,V5R019C00S050
40186,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,nan,nan,2026-02-27,1500285,ACTIVO,VISTA BELLA,485754434E34A78B,AC,INT30,2022-05-02,1394.0,3,-25.588203479576578,58504F4EDD41F1CB,MN-WIFI2,V1.7.1
343799,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,CLIENTE COMENTA QUE NO CUENTA CON NINGUN SERVICIO,JV SE ATENDIO CON EL TECNICO,2026-02-26,1501451,ACTIVO,VIRREY,XPONDD300E06,AC,BASINT20,,,2,-29.20200595238083,58504F4EDD300E06,BT-213XR,V1.7.1
43343,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,nan,JV SE ATENDIO CON EL TECNICO,2026-02-27,1501451,ACTIVO,VIRREY,HWTC50025946,AC,INT30,2023-05-09,1022.0,3,-25.418508928571498,4857544350025946,CNA-ONU-2GE2WXCA,V1.7.1
45647,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),"PIDE VISITA, INTERMITENCIAS NO TIENE LA VELOCIDAD CONTRATADA",nan,2026-02-24,1500039,ACTIVO,PEDREGAL,HWTCAF3AF2DA,AC,BASINTF250,2025-12-09,77.0,0,-23.518077407967752,48575443AF3AF2DA,CNA-ONU-4GE2WXCA,V1.7.1
46156,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-24,1500039,ACTIVO,PEDREGAL,HWTCAFAB35CB,AC,BASINTF250,,,0,-25.214340645486605,48575443AFAB35CB,CNA-ONU-4GE2WXCA,V1.7.1
43751,2026-02-24,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,PIDE VISITA POR FALLAS CONSTANTES,nan,2026-02-25,1500047,ACTIVO,PRADOS VERDES,OPTI37B062A5,AC,INT20,2024-10-01,511.0,1,-28.771116641143415,4F50544937B062A5,MONUV142,0
31368,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,FOCO ROJO,nan,2026-02-26,1500039,ACTIVO,PEDREGAL,XPONDD3FCC0F,AC,INT20,,,2,-26.743538830055524,58504F4EDD3FCC0F,MN-WIFI2,V1.7.1
42716,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,FOCO ROJO,nan,2026-02-27,1500039,ACTIVO,PERIODISMO,XPONDD5305AC,AC,INT50,,,3,-21.911780870806545,58504F4EDD5305AC,MN-WIFI2,V1.7.1
37723,2026-02-24,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,nan,nan,2026-02-25,1500047,ACTIVO,PRADOS VERDES,OEMT3C1D24DC,AC,BASINT30,,,1,-27.609891578416423,4F454D543C1D24DC,DTXU-1GE+1FE+RFW,V6.2.25.RP
45402,2026-02-24,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,CLIENTE ENTERADO CAMBIO DE ACOMETIDA DAVID E,nan,2026-02-24,1500039,ACTIVO,PEDREGAL,XPONDD5FF3D4,AC,INT20,,,0,-26.853493589743586,58504F4EDD5FF3D4,MN-WIFI2,V1R007C00S001
333710,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,3PLAY 5GB,SIN SEÑAL AMBOS SERVICIOS,JV SE ATENDIO CON EL TECNICO,2026-02-26,1501451,ACTIVO,VIRREY,XPONDD2BE5F8,nan,nan,,,2,-29.755127976190643,58504F4EDD2FB94A,BT-213XR,V1.2.16SP
37786,2026-02-24,EQUIPO DA?ADO,INTERNET FIBRA 75MB,CAMBIO SIN COSTO TIT ENTERADA,nan,2026-02-24,1500285,ACTIVO,VIRREY,485754432B0B6051,AC,INT30,2021-05-03,1758.0,0,-24.651953869047613,58504F4EDD5CA82E,MN-WIFI2,V1.7.1
346700,2026-02-24,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,CLIENTE ENTERADO SIN COSTO PIDE DAVID,nan,2026-02-24,1500039,ACTIVO,PEDREGAL,XPONDD4C53FA,AC,INT20,2016-08-01,3494.0,0,-34.23364725163885,58504F4EDD4C53FA,MN-WIFI2,V1.7.1
44104,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,nan,2026-02-26,1500047,ACTIVO,MADERO,XPONDD4C5362,AC,INT20,2024-06-03,631.0,2,-26.96482196969702,58504F4EDD4C5362,MN-WIFI2,V1.7.1
44410,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 150MB,LOS ROJO,nan,2026-02-26,1500039,ACTIVO,PERIODISMO,nan,AC,INT100,2024-02-07,748.0,2,-27.768806209850045,36304432DD42BA13,MN-CATVDUAL,V1R007C00S001
343435,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,LOS ROJO,nan,2026-02-26,1500039,ACTIVO,PERIODISMO,XPONDD3FBB2F,AC,BASINT50,2023-05-08,1023.0,2,-29.586607780157106,58504F4EDD3FBB2F,MN-CATV2,V1.7.1
43275,2026-02-24,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),nan,nan,2026-02-25,1500374,ACTIVO,BELO,XPONDD439C1B,AC,BASINTF250,,,1,-22.674154984423676,48575443AF8FE9B1,MONUV411,V2.4.12
43275,2026-02-24,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),nan,nan,2026-02-25,1500374,ACTIVO,BELO,XPONDD439C1B,AC,BASINTF250,,,1,-22.674154984423676,48575443AF8FE9B1,MONUV411,V2.4.12
41848,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-25,1500374,ACTIVO,VIRREY,XPONDD353882,AC,BASINT20,,,1,-31.373650297618976,58504F4EDD591130,MN-CATV2,V1.7.1
43575,2026-02-24,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,nan,nan,2026-02-25,1500374,ACTIVO,VIRREY,OPTI3387CF6D,AC,INT20,,,1,-20.296547619047647,4F5054493387CF6D,IGD,0
345457,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,nan,2026-02-26,1500039,ACTIVO,PEDREGAL,HWTCAF3AC8F2,AC,BASINTF250,,,2,-21.38117120524458,48575443AF3AC8F2,CNA-ONU-4GE2WXCA,V1.7.1
37126,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-25,1500374,ACTIVO,VIRREY,4857544348B57093,AC,INT20,,,1,-26.46057291666683,4857544348B57093,HG8546M,V5R019C00S050
37550,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-02-25,1500374,ACTIVO,VIRREY,XPONDD3FCA67,AC,INT30,,,1,-23.96474107142867,58504F4EDD3FCA67,MN-WIFI2,V1.7.1
37965,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,LOS ROJO,JV SE ATENDIO CON EL TECNICO,2026-02-26,1501451,ACTIVO,VIRREY,XPONDD42BC83,AC,INT50,,,1,-23.90883482142874,58504F4EDD42BC83,MN-WIFIDUAL,V1R007C00S001
4300,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,SE VA LA SEÑAL CONSTANTEMENTE,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,XPONDD2C0116,AC,BASINT20,,,2,-19.552781139687355,58504F4EDD2C0116,BT-213XR,V1.2.16SP
345116,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,CABLE REVENTADO,nan,2026-02-26,1500285,ACTIVO,BELO,XPONDD39529C,AC,BASINT20,2014-01-07,4432.0,1,-20.3793574766355,58504F4EDD39529C,MN-CATV2,V1.7.1
28226,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PERIODISMO,HWTCAF9132A9,AC,BASINTF250,,,2,-28.973256602426797,48575443AF9132A9,MONUV411,V2.4.12
33569,2026-02-25,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET NAVEGA (NO VIGENTE),PIDE VISITA POR FALLAS CONTANTES,nan,2026-02-26,1500047,ACTIVO,MADERO,E091F5DF5878,AC,IESE,,,1,,nan,nan,nan
44676,2026-02-25,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,FUERA DE LINEA,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,XPONDD531924,AC,INT20,2024-02-10,746.0,2,-34.082975289964544,58504F4EDD531924,MN-WIFI2,V1.7.1
36454,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-26,1500047,ACTIVO,MADERO,XPONDD438183,AC,BASINT20,,,1,-40.0,58504F4EDD438183,MN-CATV2,V1.7.1
2029,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,NIVEL BAJO,nan,2026-03-02,1500374,ACTIVO,VIRREY,HWTCAF91329D,AC,BASINT50,2014-04-02,4347.0,5,-27.5635119047618,48575443AF91329D,MONUV411,V2.4.12
29778,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,XPONDD4C7302,AC,BASINT10,2017-02-01,3311.0,2,-27.374136409480617,58504F4EDD4C7302,MN-CATV2,V1.7.1
37550,2026-02-25,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,TEC SOLICITA,nan,2026-02-25,5555555,ACTIVO,VIRREY,XPONDD3FCA67,AC,INT30,,,0,-23.96474107142867,58504F4EDD3FCA67,MN-WIFI2,V1.7.1
6428,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),Y EL EQUIPO TIENE NIVEL BAJO OCUPA QUE LO MEJOREN,nan,2026-03-02,1500374,ACTIVO,VIRREY,XPONDD91A0BE,AC,BASINTF250,,,5,-29.652463312368923,58504F4EDD91A0BE,MN-CATVDUALM,V1R007C00S001
45498,2026-02-25,EQUIPO DA?ADO,INTERNET FIBRA 75MB,CAMBIO DE EQUIPO SIN COSTO TIT ENETARADA,nan,2026-02-25,1500503,ACTIVO,SANTIAGUITO,HWTCAFAA0809,AC,INT30,2025-06-08,262.0,0,-28.55745839636921,48575443AFAA0809,CNA-ONU-4GE2WX,V1.7.1
46528,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PERIODISMO,HWTCAF3AB2F6,AC,BASINTF250,,,2,-30.95079268292683,48575443AF3AB2F6,CNA-ONU-4GE2WXCA,V1.7.1
44410,2026-02-25,CAMBIO DE ACOMETIDA,INTERNET FIBRA 150MB,"CLIENTE ENTERADO SIN  COSTO, PIDE DAVID",nan,2026-02-26,1500039,ACTIVO,PERIODISMO,nan,AC,INT100,2024-02-07,749.0,1,-27.768806209850045,36304432DD42BA13,MN-CATVDUAL,V1R007C00S001
46546,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTCAF8FD685,AC,BASINTF250,,,2,-24.60329166666667,48575443AF8FD685,MONUV411,V2.4.12
3582,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FUERA DE LINEA REQUIERE VISITA TECNICA,nan,2026-02-26,1500285,ACTIVO,VIRREY,XPONDD2908A0,AC,BASINTF250,2014-11-03,4132.0,1,-25.017172619047678,58504F4EDD2908A0,BT-213XR,V1.2.11
20642,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,48352E11A5AC,AC,BASINT20,2015-09-12,3819.0,2,-23.490893847705536,444437322E11A5AC,WK-3801,V3.0.4
40093,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,SIN SEÑAL,nan,2026-02-26,1500047,ACTIVO,PRADOS VERDES,XPONDD29BF80,AC,BASINT20,,,1,-25.23442763489664,58504F4EDD29BF80,BT-211XR,V1.2.11
45343,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),COMENTA TECNICO QUE LA ACOMETIDA ESTABA DAÑDA. SE SOLUCIONO EL DETALLE.,nan,2026-02-28,1500046,ACTIVO,PERIODISMO,HWTC1DD89CD8,AC,BASINTF250,2025-10-06,142.0,3,-28.748088865096545,48575443AF91329D,MONUV411,V2.4.12
33716,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PERIODISMO,C43DC76BD5E2,AC,IESE,,,2,,58504F4EDD4C7302,MN-CATV2,V1.7.1
45809,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTCAF3AAE0A,AC,BASINTF250,2025-09-10,168.0,2,-24.48316187594545,48575443AF3AAE0A,CNA-ONU-4GE2WXCA,V1.7.1
45200,2026-02-26,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,LOS ROJO,nan,2026-02-26,1500047,ACTIVO,MADERO,HWTC1DD87590,AC,INT50,2025-08-04,206.0,0,-19.6482941919192,485754431DD87590,CNA-ONU-4GE2WX,V1.7.1
22726,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LEODS  DOWNS PARPADEA NO NAVEGA,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,204E7F09583C,AC,IESE,,,1,,48575443AFAA0809,CNA-ONU-4GE2WX,V1.7.1
